"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043123","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","1/23","181/18493",0.202566172277491,0.326414920094818,0.283935131035262,"S100A12",1
"GO:0019933","GO:0019933","cAMP-mediated signaling","1/23","186/18493",0.207562064731024,0.332741248099735,0.289438147780104,"SSTR4",1
"GO:0007219","GO:0007219","Notch signaling pathway","1/23","189/18493",0.210545214937555,0.334079397171325,0.290602149511019,"ONECUT1",1
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","1/23","189/18493",0.210545214937555,0.334079397171325,0.290602149511019,"LYVE1",1
"GO:0043401","GO:0043401","steroid hormone mediated signaling pathway","1/23","191/18493",0.212528010777276,0.335513763206765,0.291849846485492,"DEFA3",1
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","1/23","193/18493",0.214506042625071,0.336926157860591,0.293078431444142,"ONECUT1",1
"GO:0048863","GO:0048863","stem cell differentiation","1/23","199/18493",0.220411663369387,0.341034961730743,0.296652513673383,"GPM6A",1
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","1/23","199/18493",0.220411663369387,0.341034961730743,0.296652513673383,"DEFA3",1
"GO:0097529","GO:0097529","myeloid leukocyte migration","1/23","199/18493",0.220411663369387,0.341034961730743,0.296652513673383,"S100A12",1
"GO:0002064","GO:0002064","epithelial cell development","1/23","202/18493",0.223348523965583,0.34347289508149,0.298773173247395,"ONECUT1",1
"GO:0006006","GO:0006006","glucose metabolic process","1/23","204/18493",0.225300548542199,0.34347289508149,0.298773173247395,"ONECUT1",1
"GO:0017157","GO:0017157","regulation of exocytosis","1/23","204/18493",0.225300548542199,0.34347289508149,0.298773173247395,"RAB26",1
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","1/23","206/18493",0.227247879728159,0.343928062458333,0.299169104930755,"DEFA3",1
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","1/23","209/18493",0.230160099958872,0.343928062458333,0.299169104930755,"ONECUT1",1
"GO:0051701","GO:0051701","interaction with host","1/23","209/18493",0.230160099958872,0.343928062458333,0.299169104930755,"NECTIN4",1
"GO:0043624","GO:0043624","cellular protein complex disassembly","1/23","210/18493",0.231128504996114,0.343928062458333,0.299169104930755,"NCKAP5",1
"GO:0050663","GO:0050663","cytokine secretion","1/23","210/18493",0.231128504996114,0.343928062458333,0.299169104930755,"S100A12",1
"GO:0019935","GO:0019935","cyclic-nucleotide-mediated signaling","1/23","214/18493",0.234990485670232,0.346360384092143,0.301284883099275,"SSTR4",1
"GO:0050807","GO:0050807","regulation of synapse organization","1/23","214/18493",0.234990485670232,0.346360384092143,0.301284883099275,"GPM6A",1
"GO:0030595","GO:0030595","leukocyte chemotaxis","1/23","217/18493",0.237874787124117,0.34871993034198,0.303337356906038,"S100A12",1
"GO:0042445","GO:0042445","hormone metabolic process","1/23","218/18493",0.238833907276019,0.34871993034198,0.303337356906038,"AWAT2",1
"GO:0050803","GO:0050803","regulation of synapse structure or activity","1/23","220/18493",0.240748685052777,0.349628146035338,0.304127376987923,"GPM6A",1
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","1/23","221/18493",0.241704345329896,0.349628146035338,0.304127376987923,"SSTR4",1
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","1/23","223/18493",0.243612215281381,0.350504778725275,0.304889924293098,"PYCR1",1
"GO:0000302","GO:0000302","response to reactive oxygen species","1/23","224/18493",0.244564427599308,0.350504778725275,0.304889924293098,"PYCR1",1
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","1/23","226/18493",0.246465413517585,0.351608915614536,0.305850368295603,"S100A12",1
"GO:0051607","GO:0051607","defense response to virus","1/23","228/18493",0.248361823259649,0.352431300338373,0.30656572749014,"DEFA3",1
"GO:0071216","GO:0071216","cellular response to biotic stimulus","1/23","229/18493",0.249308315351904,0.352431300338373,0.30656572749014,"DEFA3",1
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/23","235/18493",0.254963371593404,0.357178416961931,0.310695052155073,"ONECUT1",1
"GO:0097237","GO:0097237","cellular response to toxic substance","1/23","235/18493",0.254963371593404,0.357178416961931,0.310695052155073,"PYCR1",1
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","1/23","242/18493",0.261509439010675,0.362099934568632,0.314976081178333,"ONECUT1",1
"GO:0019318","GO:0019318","hexose metabolic process","1/23","244/18493",0.263369616008975,0.362099934568632,0.314976081178333,"ONECUT1",1
"GO:0072659","GO:0072659","protein localization to plasma membrane","1/23","244/18493",0.263369616008975,0.362099934568632,0.314976081178333,"RAB26",1
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","1/23","245/18493",0.264298022980963,0.362099934568632,0.314976081178333,"IL22RA2",1
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","1/23","245/18493",0.264298022980963,0.362099934568632,0.314976081178333,"SSTR4",1
"GO:0071559","GO:0071559","response to transforming growth factor beta","1/23","249/18493",0.268000470761659,0.365562045644193,0.317987631513141,"ONECUT1",1
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","1/23","255/18493",0.273520743383331,0.36802619154728,0.320131092325777,"S100A12",1
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","1/23","256/18493",0.274436908692147,0.36802619154728,0.320131092325777,"SSTR4",1
"GO:0045165","GO:0045165","cell fate commitment","1/23","257/18493",0.275351968795238,0.36802619154728,0.320131092325777,"ONECUT1",1
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","1/23","258/18493",0.276265924965326,0.36802619154728,0.320131092325777,"S100A12",1
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","1/23","258/18493",0.276265924965326,0.36802619154728,0.320131092325777,"S100A12",1
"GO:0043270","GO:0043270","positive regulation of ion transport","1/23","260/18493",0.278090530590388,0.36802619154728,0.320131092325777,"SSTR4",1
"GO:0045926","GO:0045926","negative regulation of growth","1/23","260/18493",0.278090530590388,0.36802619154728,0.320131092325777,"TMPRSS4",1
"GO:0016054","GO:0016054","organic acid catabolic process","1/23","265/18493",0.28263281464751,0.37088103525475,0.322614405349368,"LYVE1",1
"GO:0046395","GO:0046395","carboxylic acid catabolic process","1/23","265/18493",0.28263281464751,0.37088103525475,0.322614405349368,"LYVE1",1
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","1/23","270/18493",0.28714775360102,0.375222484747551,0.326390856592048,"NECTIN4",1
"GO:0009410","GO:0009410","response to xenobiotic stimulus","1/23","282/18493",0.297872977836659,0.385967368874175,0.335737396516036,"S100A12",1
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","1/23","282/18493",0.297872977836659,0.385967368874175,0.335737396516036,"ONECUT1",1
"GO:0005996","GO:0005996","monosaccharide metabolic process","1/23","287/18493",0.302296114011655,0.385967368874175,0.335737396516036,"ONECUT1",1
"GO:0034330","GO:0034330","cell junction organization","1/23","287/18493",0.302296114011655,0.385967368874175,0.335737396516036,"NECTIN4",1
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","1/23","288/18493",0.303177537134677,0.385967368874175,0.335737396516036,"DEFA3",1
"GO:0019058","GO:0019058","viral life cycle","1/23","289/18493",0.304057895093803,0.385967368874175,0.335737396516036,"NECTIN4",1
"GO:0034599","GO:0034599","cellular response to oxidative stress","1/23","289/18493",0.304057895093803,0.385967368874175,0.335737396516036,"PYCR1",1
"GO:1990778","GO:1990778","protein localization to cell periphery","1/23","294/18493",0.308443750390573,0.389464850653094,0.338779714394467,"RAB26",1
"GO:0060326","GO:0060326","cell chemotaxis","1/23","295/18493",0.309317743123197,0.389464850653094,0.338779714394467,"S100A12",1
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","1/23","297/18493",0.311062560035266,0.390082484560354,0.339316969138639,"S100A12",1
"GO:0030216","GO:0030216","keratinocyte differentiation","1/23","299/18493",0.312803160332028,0.390319500955223,0.339523140109976,"PRR9",1
"GO:0043010","GO:0043010","camera-type eye development","1/23","302/18493",0.315406175897566,0.390319500955223,0.339523140109976,"GPM6A",1
"GO:0070588","GO:0070588","calcium ion transmembrane transport","1/23","302/18493",0.315406175897566,0.390319500955223,0.339523140109976,"GPM6A",1
"GO:0042113","GO:0042113","B cell activation","1/23","303/18493",0.316271749970149,0.390319500955223,0.339523140109976,"ONECUT1",1
"GO:0009615","GO:0009615","response to virus","1/23","315/18493",0.326577327434122,0.398233509315055,0.346407215752138,"DEFA3",1
"GO:0032984","GO:0032984","protein-containing complex disassembly","1/23","317/18493",0.328280413396124,0.398233509315055,0.346407215752138,"NCKAP5",1
"GO:0090150","GO:0090150","establishment of protein localization to membrane","1/23","317/18493",0.328280413396124,0.398233509315055,0.346407215752138,"RAB26",1
"GO:0016042","GO:0016042","lipid catabolic process","1/23","321/18493",0.331674233959816,0.398233509315055,0.346407215752138,"PLA2G2C",1
"GO:0046677","GO:0046677","response to antibiotic","1/23","323/18493",0.333364987572984,0.398233509315055,0.346407215752138,"PYCR1",1
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","1/23","323/18493",0.333364987572984,0.398233509315055,0.346407215752138,"S100A12",1
"GO:0006520","GO:0006520","cellular amino acid metabolic process","1/23","324/18493",0.334208829360866,0.398233509315055,0.346407215752138,"PYCR1",1
"GO:0032496","GO:0032496","response to lipopolysaccharide","1/23","324/18493",0.334208829360866,0.398233509315055,0.346407215752138,"DEFA3",1
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","1/23","324/18493",0.334208829360866,0.398233509315055,0.346407215752138,"SSTR4",1
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","1/23","329/18493",0.338412735367941,0.401703666791716,0.349425765325676,"IL22RA2",1
"GO:0043405","GO:0043405","regulation of MAP kinase activity","1/23","335/18493",0.343423911465909,0.406102039794288,0.35325173202617,"S100A12",1
"GO:0002237","GO:0002237","response to molecule of bacterial origin","1/23","337/18493",0.34508622023251,0.406522024592086,0.353617059807636,"DEFA3",1
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","1/23","340/18493",0.347572137416742,0.407338410224595,0.354327200635373,"ONECUT1",1
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","1/23","341/18493",0.348398768873769,0.407338410224595,0.354327200635373,"SSTR4",1
"GO:0030098","GO:0030098","lymphocyte differentiation","1/23","344/18493",0.350872656677308,0.408694367890048,0.355506693341487,"ONECUT1",1
"GO:0006066","GO:0006066","alcohol metabolic process","1/23","348/18493",0.354157201614913,0.410182428488553,0.35680109704369,"AWAT2",1
"GO:0001654","GO:0001654","eye development","1/23","351/18493",0.356610171586285,0.410182428488553,0.35680109704369,"GPM6A",1
"GO:0009913","GO:0009913","epidermal cell differentiation","1/23","351/18493",0.356610171586285,0.410182428488553,0.35680109704369,"PRR9",1
"GO:0150063","GO:0150063","visual system development","1/23","352/18493",0.357425846046295,0.410182428488553,0.35680109704369,"GPM6A",1
"GO:0035690","GO:0035690","cellular response to drug","1/23","355/18493",0.359866938884718,0.411465507327747,0.357917195407788,"PYCR1",1
"GO:0048880","GO:0048880","sensory system development","1/23","357/18493",0.361489403427994,0.411806609765957,0.35821390661652,"GPM6A",1
"GO:0048193","GO:0048193","Golgi vesicle transport","1/23","359/18493",0.36310793407517,0.4121407572897,0.35850456802658,"RAB26",1
"GO:0045088","GO:0045088","regulation of innate immune response","1/23","365/18493",0.367940013597109,0.415502696857098,0.361428983219747,"DCST1",1
"GO:0060271","GO:0060271","cilium assembly","1/23","366/18493",0.368741943191508,0.415502696857098,0.361428983219747,"ONECUT1",1
"GO:0031346","GO:0031346","positive regulation of cell projection organization","1/23","371/18493",0.372737014658362,0.418488128370941,0.364025889292035,"GPM6A",1
"GO:0030900","GO:0030900","forebrain development","1/23","374/18493",0.37512243681568,0.419031420663144,0.364498477273407,"SSTR4",1
"GO:0042176","GO:0042176","regulation of protein catabolic process","1/23","375/18493",0.37591564747594,0.419031420663144,0.364498477273407,"RAB26",1
"GO:0044782","GO:0044782","cilium organization","1/23","382/18493",0.381441215894901,0.423672207654694,0.368535310093946,"ONECUT1",1
"GO:0050808","GO:0050808","synapse organization","1/23","384/18493",0.383011334679672,0.423902224503124,0.368735392443063,"GPM6A",1
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation","1/23","387/18493",0.385359366902654,0.424988521655054,0.369680318379925,"IL22RA2",1
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","1/23","390/18493",0.387698850473386,0.426057747340011,0.370610394538442,"IL22RA2",1
"GO:0051047","GO:0051047","positive regulation of secretion","1/23","404/18493",0.398504278720363,0.436211451001581,0.379442690497229,"SSTR4",1
"GO:0043588","GO:0043588","skin development","1/23","412/18493",0.404596664404109,0.436211451001581,0.379442690497229,"PRR9",1
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","1/23","412/18493",0.404596664404109,0.436211451001581,0.379442690497229,"PYCR1",1
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","1/23","412/18493",0.404596664404109,0.436211451001581,0.379442690497229,"S100A12",1
"GO:0006816","GO:0006816","calcium ion transport","1/23","413/18493",0.405354049323013,0.436211451001581,0.379442690497229,"GPM6A",1
"GO:0016053","GO:0016053","organic acid biosynthetic process","1/23","413/18493",0.405354049323013,0.436211451001581,0.379442690497229,"PYCR1",1
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission","1/23","418/18493",0.409127171359333,0.438049423675649,0.381041468555227,"RAB26",1
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling","1/23","419/18493",0.409879042731877,0.438049423675649,0.381041468555227,"RAB26",1
"GO:0042391","GO:0042391","regulation of membrane potential","1/23","424/18493",0.413624692973474,0.440538628475173,0.383206727087898,"PYCR1",1
"GO:0031349","GO:0031349","positive regulation of defense response","1/23","427/18493",0.415861155998537,0.441408940326092,0.383963776150975,"S100A12",1
"GO:0007265","GO:0007265","Ras protein signal transduction","1/23","430/18493",0.418089458563195,0.441546643602625,0.384083558659248,"RAB26",1
"GO:0044282","GO:0044282","small molecule catabolic process","1/23","431/18493",0.418830417565191,0.441546643602625,0.384083558659248,"LYVE1",1
"GO:0048732","GO:0048732","gland development","1/23","434/18493",0.421047883719977,0.4423847697193,0.38481261065446,"ONECUT1",1
"GO:0002683","GO:0002683","negative regulation of immune system process","1/23","437/18493",0.423257255598145,0.443208776064051,0.385529380431413,"DCST1",1
"GO:0019932","GO:0019932","second-messenger-mediated signaling","1/23","439/18493",0.424725687296836,0.443253989091664,0.385568709414648,"SSTR4",1
"GO:0006979","GO:0006979","response to oxidative stress","1/23","441/18493",0.426190542412645,0.443295179566329,0.38560453934184,"PYCR1",1
"GO:0008544","GO:0008544","epidermis development","1/23","458/18493",0.438498576686484,0.45230383690637,0.393440805838339,"PRR9",1
"GO:0046486","GO:0046486","glycerolipid metabolic process","1/23","459/18493",0.439214658346379,0.45230383690637,0.393440805838339,"AWAT2",1
"GO:0070838","GO:0070838","divalent metal ion transport","1/23","459/18493",0.439214658346379,0.45230383690637,0.393440805838339,"GPM6A",1
"GO:0072511","GO:0072511","divalent inorganic cation transport","1/23","462/18493",0.441357666028944,0.453010673712877,0.394055654575086,"GPM6A",1
"GO:0006644","GO:0006644","phospholipid metabolic process","1/23","473/18493",0.449148539024843,0.45949077512081,0.399692432580972,"PLA2G2C",1
"GO:0050900","GO:0050900","leukocyte migration","1/23","478/18493",0.452655387582826,0.461560083731997,0.401492440409962,"S100A12",1
"GO:0043312","GO:0043312","neutrophil degranulation","1/23","485/18493",0.45752911750732,0.465005083479662,0.404489106293021,"S100A12",1
"GO:0002283","GO:0002283","neutrophil activation involved in immune response","1/23","488/18493",0.45960512695182,0.46559346736813,0.405000917629411,"S100A12",1
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","1/23","496/18493",0.465104065638633,0.467152335763577,0.406356914169027,"S100A12",1
"GO:0042119","GO:0042119","neutrophil activation","1/23","498/18493",0.46647041409223,0.467152335763577,0.406356914169027,"S100A12",1
"GO:0060627","GO:0060627","regulation of vesicle-mediated transport","1/23","498/18493",0.46647041409223,0.467152335763577,0.406356914169027,"RAB26",1
"GO:0002446","GO:0002446","neutrophil mediated immunity","1/23","499/18493",0.467152335763577,0.467152335763577,0.406356914169027,"S100A12",1
